 ,Label,Area,X,Y,Angle,Length,Resolution,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,balisatoshimp4-00038.jpeg:1_2_l,367,367,480.5,-113.835,366.236,4,2,2,2,1,unidentified 
2,balisatoshimp4-00038.jpeg:1_2_w,80,385,425,-23.962,78.791,4,2,2,2,1,unidentified 
