 ,Label,Area,X,Y,Angle,Length,Resolution,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,balisatoshimp4-00039.jpeg:1_1_w,72,364.5,428,-26.928,70.661,4,2,2,2,1,unidentified 
2,balisatoshimp4-00039.jpeg:1_1_l,386,331,504.5,63.501,385.498,4,2,2,2,1,unidentified 
