 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,snorkeldownundermp4-00009.jpeg:1_1_l,731,421,668,-88.588,730.222,2,1,1,1,1,unidentified
2,snorkeldownundermp4-00009.jpeg:1_1_w,208,423.583,592.833,0.645,207.18,2,1,1,1,1,unidentified
