 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,snorkeldownundermp4-00010.jpeg:1_2_l,723,419,658,-90.794,722.069,2,1,1,1,1,unidentified
2,snorkeldownundermp4-00010.jpeg:1_2_w,205,428,596,-0.562,204.01,2,1,1,1,1,unidentified
