 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,Dronenhub_1mp4-00145.jpeg:1_4_l,775,1488.5,872.5,-28.983,773.921,4,1,2,1,1,unidentified
2,Dronenhub_1mp4-00145.jpeg:1_4_w,179,1528.5,898.5,62.136,177.589,4,1,2,1,1,unidentified
