 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,Dronenhub_1mp4-00019.jpeg:1_1_l,366,1060,543.5,-31.906,365.17,4,1,2,1,2,unidentified
2,Dronenhub_1mp4-00019.jpeg:1_1_w,81,1078,562.5,56.706,80.156,4,1,2,1,2,unidentified
