 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,20221115_Selamat-Megafauna_Hocde-Regis_DJI_0275_1mp4-00168.jpeg:1_3_l,138,1001.333,752.333,-60.514,137.473,9,1,2,2,1,unidentified
2,20221115_Selamat-Megafauna_Hocde-Regis_DJI_0275_1mp4-00168.jpeg:1_3_w,32,984.167,733.667,26.565,30.56,9,1,2,2,1,unidentified 
