 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,LeaBernagou2mp4-00031.jpeg:2_1_l,404,1783,674,15.828,403.291,2,1,2,1,1,calf,LeaBernagou2mp4-00036.jpeg:1_1_l
2,LeaBernagou2mp4-00031.jpeg:2_1_w,102,1818,663,-75.141,101.39,2,1,2,1,1,calf,LeaBernagou2mp4-00036.jpeg:1_1_w
