 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,KitsanaiCharoenjit2_1mp4-00094.jpeg:1_5_l,541,1126,682.5,-87.45,539.534,9,2,2,2,1,unidentified 
2,KitsanaiCharoenjit2_1mp4-00094.jpeg:1_5_w,117,1115,614,1.975,116.069,9,2,2,2,1,unidentified 
