 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,KitsanaiCharoenjit2_1mp4-00032.jpeg:1_1_l,634,913.5,549.5,-31.957,632.925,9,2,2,2,1,unidentified 
2,KitsanaiCharoenjit2_1mp4-00032.jpeg:1_1_w,122,838,497,57.095,121.491,9,2,2,2,1,unidentified 
