 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,whalesharkqamp4-00195.jpeg:1_5_l,592,547.5,1191,-22.702,590.77,2,1,1,1,1,unidentified
2,whalesharkqamp4-00195.jpeg:1_5_w,144,596.5,1206.5,-113.515,142.864,2,1,1,1,1,unidentified
