 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,whalesharkqa2mp4-00043.jpeg:1_1_l,1083,415.5,895.5,-84.643,1081.725,2,1,2,1,1,female,whalesharkqa2mp4-00046.jpeg:2_3_l
2,whalesharkqa2mp4-00043.jpeg:1_1_w,251,397.5,746,5.049,249.97,2,1,2,1,1,female,whalesharkqa2mp4-00046.jpeg:2_3_w
