 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,wheels_up_for_landingmp4-00026.jpeg:1_1_l,529,283,621,-75.964,527.758,2,1,2,1,1,unidentified
2,wheels_up_for_landingmp4-00026.jpeg:1_1_w,126,276,552.5,13.371,125.399,2,1,2,1,1,unidentified
