 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,ThejourneyofJake2_1mp4-00320.jpeg:2_2_l,781,838.667,422,55.624,779.872,2,1,2,1,1,female ,ThejourneyofJake2_1mp4-00106.jpeg:1_4_l
2,ThejourneyofJake2_1mp4-00320.jpeg:2_2_w,204,812,491.5,-34.784,203.335,2,1,2,1,1,female ,ThejourneyofJake2_1mp4-00106.jpeg:1_4_w
