 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,ThejourneyofJake2_1mp4-00321.jpeg:2_3_l,778,851.375,432.5,54.546,777.087,2,1,2,1,1,female ,ThejourneyofJake2_1mp4-00181.jpeg:1_5_l
2,ThejourneyofJake2_1mp4-00321.jpeg:2_3_w,207,816.5,507,-34.924,206.119,2,1,2,1,1,female ,ThejourneyofJake2_1mp4-00181.jpeg:1_5_w
