 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,AlJazeera_1mp4-00016.jpeg:2_2_l,136,158.167,643.667,-113.848,135.211,4,1,2,1,1,unidentified 
2,AlJazeera_1mp4-00016.jpeg:2_2_w,38,162,631.333,-23.6,37.467,4,1,2,1,1,unidentified 
3,AlJazeera_1mp4-00016.jpeg:3_2_l,155,86.667,315.333,-145.383,154.319,4,1,2,1,1,unidentified 
4,AlJazeera_1mp4-00016.jpeg:3_2_w,37,101,304.333,-54.09,35.805,4,1,2,1,1,unidentified 
