 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,FaisalAljarkasmp4-00026.jpeg:2_4_l,437,578.75,513.75,-73.395,435.668,4,1,2,1,1,unidentified
2,FaisalAljarkasmp4-00026.jpeg:2_4_w,112,560.5,445.25,15.91,111.262,4,1,2,1,1,unidentified
