 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,FaisalAljarkasmp4-00025.jpeg:2_3_l,437,585.75,521.75,-73.685,436.06,4,1,2,1,1,unidentified
2,FaisalAljarkasmp4-00025.jpeg:2_3_w,111,572.5,462,15.301,109.895,4,1,2,1,1,unidentified
