 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,PetesFishing_1mp4-00066.jpeg:1_3_l,565,938,573,-109.271,563.578,4,1,2,1,1,unidentified 
2,PetesFishing_1mp4-00066.jpeg:1_3_w,158,972,467.5,-19.014,156.541,4,1,2,1,1,unidentified 
