 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,ocean_dugong1mp4-00015.jpeg:2_4_l,112,151.062,359.75,-86.842,111.169,4,1,2,1,1,unidentified
2,ocean_dugong1mp4-00015.jpeg:2_4_w,23,149.417,341.583,3.013,22.197,4,1,2,1,1,unidentified
