 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,ocean_dugong1mp4-00030.jpeg:3_1_l,338,213,455,-59.328,337.171,2,1,2,1,1,female,ocean_dugong1mp4-00049.jpeg:4_1_l
2,ocean_dugong1mp4-00030.jpeg:3_1_w,91,180.188,420.25,31.087,90.058,2,1,2,1,1,female,ocean_dugong1mp4-00049.jpeg:4_1_w
