 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,EduardoInfantes_1mp4-00235.jpeg:2_1_l,388,526.5,401.542,-95.938,386.658,4,1,2,2,1,female
2,EduardoInfantes_1mp4-00235.jpeg:2_1_w,96,536.25,367.75,-5.14,94.882,4,1,2,2,1,female 
