 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,AlorQueen_1mp4-00027.jpeg:1_5_l,491,1145,478,1.637,490.2,4,1,2,1,1,unidentified
2,AlorQueen_1mp4-00027.jpeg:1_5_w,103,1210,470,-87.754,102.078,4,1,2,1,1,unidentified
