 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,AlorQueen_1mp4-00013.jpeg:1_2_l,278,1005,580.25,-8.203,276.833,4,2,2,1,1,unidentified
2,AlorQueen_1mp4-00013.jpeg:1_2_w,58,1031.25,580.75,-97.561,56.996,4,2,2,1,1,unidentified
