 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,MAN_P4_UM_M5_F2_GSP_DJI_0221_1mp4-00151.jpeg:1_3_l,38,213.625,421.375,-119.505,37.056,9,1,2,1,1,unidentified
2,MAN_P4_UM_M5_F2_GSP_DJI_0221_1mp4-00151.jpeg:1_3_w,8,215.438,418.438,-29.624,7.334,9,1,2,1,1,unidentified
