 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,JustinWoodgate_1mp4-00176.jpeg:1_1_l,453,1163,395,-89.493,452.018,4,1,2,1,1,unidentified
2,JustinWoodgate_1mp4-00176.jpeg:1_1_w,108,1162.25,341.75,-0.807,106.511,4,1,2,1,1,unidentified
