 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,rhyssmclean0mp4-00007.jpeg:1_3_l,236,2681,1643.5,-164.424,234.617,4,1,2,1,2,unidentified 
2,rhyssmclean0mp4-00007.jpeg:1_3_w,53,2715.083,1632,-74.181,51.968,4,1,2,1,2,unidentified 
