 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,paddlingpalau_1mp4-00102.jpeg:2_2_l,415,448.75,626.25,-52.562,413.72,2,1,2,1,1,unidentified
2,paddlingpalau_1mp4-00102.jpeg:2_2_w,96,409.25,583.75,37.293,94.903,2,1,2,1,1,unidentified
