 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,BRUT_2mp4-00040.jpeg:2_5_l,104,608.333,71,-164.486,103.435,4,1,2,1,2,unidentified
2,BRUT_2mp4-00040.jpeg:2_5_w,32,616.333,63.833,-73.301,31.321,4,1,2,1,2,unidentified 
