 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,BRUT_1mp4-00018.jpeg:1_1_l,955,498,775,-67.306,953.847,2,2,2,1,2,unidentified
2,BRUT_1mp4-00018.jpeg:1_1_w,279,446,656,20.653,277.856,2,2,2,1,2,unidentified 
