 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,lands.unseenmp4-00018.jpeg:1_1_l,760,509.5,1245,-87.055,759.003,2,1,2,1,1,unidentified 
2,lands.unseenmp4-00018.jpeg:1_1_w,157,515,1131.5,1.836,156.08,2,1,2,1,1,unidentified 
