 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,lands.unseenmp4-00017.jpeg:1_2_l,755,516.5,1222.5,-87.339,753.813,2,1,2,1,1,unidentified 
2,lands.unseenmp4-00017.jpeg:1_2_w,154,514.5,1123,1.498,153.052,2,1,2,1,1,unidentified 
