 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,cici_png_2_1mp4-00038.jpeg:1_4_l,368,1107.833,716,-19.275,366.547,4,1,2,1,1,unidentified
2,cici_png_2_1mp4-00038.jpeg:1_4_w,82,1139.167,738,-109.102,81.487,4,1,2,1,1,unidentified
