 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,brookedunford3mp4-00007.jpeg:1_2_l,221,829,606,-131.677,219.572,2,1,2,1,1,unidentified 
2,brookedunford3mp4-00007.jpeg:1_2_w,51,855,584,-40.101,49.679,2,1,2,1,1,unidentified 
