 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,brookedunford6mp4-00044.jpeg:1_5_l,666,404.75,616.5,-64.975,665.471,2,1,2,1,1,unidentified 
2,brookedunford6mp4-00044.jpeg:1_5_w,205,444.125,663.125,26.911,203.821,2,1,2,1,1,unidentified 
