 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,fewlapsaroundthesunmp4-00075.jpeg:1_5_l,260,577.5,1052.583,-95.311,259.28,2,1,2,1,1,female,fewlapsaroundthesunmp4-00069.jpeg:2_5_l
2,fewlapsaroundthesunmp4-00075.jpeg:1_5_w,71,583.167,1027.167,-5.981,70.383,2,1,2,1,1,female,fewlapsaroundthesunmp4-00069.jpeg:2_5_w
