 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,fewlapsaroundthesunmp4-00059.jpeg:1_4_l,400,380,884.125,35.174,398.825,2,1,2,1,1,female,fewlapsaroundthesunmp4-00063.jpeg:2_4_l
2,fewlapsaroundthesunmp4-00059.jpeg:1_4_w,106,347.75,900.75,-56.689,104.702,2,1,2,1,1,female,fewlapsaroundthesunmp4-00063.jpeg:2_4_w
