 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,ATRSafari_1mp4-00010.jpeg:1_5_l,148,1066.5,629.833,-58.903,147.146,4,1,2,1,1,unidentified 
2,ATRSafari_1mp4-00010.jpeg:1_5_w,42,1056.167,613.5,29.055,41.183,4,1,2,1,1,unidentified 
