 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,ATRSafari_1mp4-00015.jpeg:1_2_l,147,1041.833,587.333,-59.508,145.836,4,1,2,1,1,unidentified 
2,ATRSafari_1mp4-00015.jpeg:1_2_w,40,1036,576.5,28.532,39.08,4,1,2,1,1,unidentified 
