 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,Inquirer.netmp4-00011.jpeg:1_3_l,169,430.333,245.333,-102.245,168.159,4,2,1,1,1,calf,Inquirer.netmp4-00058.jpeg:2_4_l
2,Inquirer.netmp4-00011.jpeg:1_3_w,43,434.667,224.667,-9.537,42.251,4,2,1,1,1,calf,Inquirer.netmp4-00058.jpeg:2_4_w
