 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,SteveLindfield_1mp4-00242.jpeg:3_3_l,222,780,602.75,28.765,221.31,4,1,2,1,2,unidentified
2,SteveLindfield_1mp4-00242.jpeg:3_3_w,45,768,617.125,-60.977,44.315,4,1,2,1,2,unidentified 
