 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,SteveLindfield_1mp4-00044.jpeg:1_2_w,55,1328.167,365.833,-68.199,53.852,4,2,8,2,2,female,SteveLindfield_1mp4-00048.jpeg:2_2_w
2,SteveLindfield_1mp4-00044.jpeg:1_2_l,213,1301.667,376.5,17.156,212.453,4,2,8,2,2,female,SteveLindfield_1mp4-00048.jpeg:2_2_l
