 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,SteveLindfield_1mp4-00048.jpeg:2_2_l,221,1343.167,456.333,24.781,220.285,4,2,8,2,2,calf,SteveLindfield_1mp4-00044.jpeg:1_2_l
2,SteveLindfield_1mp4-00048.jpeg:2_2_w,49,1368.333,447.833,-64.144,48.154,4,2,8,2,2,calf,SteveLindfield_1mp4-00044.jpeg:1_2_w
