 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,cassowarycoastaustraliamp4-00044.jpeg:1_1_l,143,473,271,-79.007,141.598,4,1,2,2,1,unidentified 
2,cassowarycoastaustraliamp4-00044.jpeg:1_1_w,32,469.5,253.833,11.07,31.248,4,1,2,2,1,unidentified 
