 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,rmadhany2mp4-00136.jpeg:1_5_l,376,327,689.5,-122.248,374.819,4,2,8,1,1,unidentified
2,rmadhany2mp4-00136.jpeg:1_5_w,89,336.5,678,-31.522,87.983,4,2,8,1,1,unidentified
