 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,rmadhany3_1mp4-00015.jpeg:1_2_l,332,906.667,525.708,-145.208,331.159,2,1,1,1,1,unidentified
2,rmadhany3_1mp4-00015.jpeg:1_2_w,73,939.156,495.625,-54.56,72.11,2,1,1,1,1,unidentified
