 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,RedSeaGlobal2mp4-00358.jpeg:1_1_l,110,876,655.125,-87.641,109.343,9,1,1,1,1,unidentified
2,RedSeaGlobal2mp4-00358.jpeg:1_1_w,26,875,641.75,1.169,24.505,9,1,1,1,1,unidentified 
