 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,RedSeaGlobal2mp4-00361.jpeg:1_2_l,107,869.875,634.375,-90.406,105.753,9,1,1,1,1,unidentified
2,RedSeaGlobal2mp4-00361.jpeg:1_2_w,27,869.875,621.875,-0.556,25.751,9,1,1,1,1,unidentified 
