 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,DizzConnected_1mp4-00037.jpeg:1_1_l,317,897,400,-80.895,315.981,4,1,2,1,1,unidentified 
2,DizzConnected_1mp4-00037.jpeg:1_1_w,84,893,353,8.326,82.873,4,1,2,1,1,unidentified 
