 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,antoineroulleaufilmsmp4-00017.jpeg:1_4_l,369,331,440,-89.689,368.005,2,1,2,1,1,unidentified
2,antoineroulleaufilmsmp4-00017.jpeg:1_4_w,98,332.5,406,0,97,2,1,2,1,1,unidentified
