 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,antoineroulleaufilmsmp4-00016.jpeg:1_2_l,368,328,444.5,-90.624,367.022,2,1,2,1,1,unidentified
2,antoineroulleaufilmsmp4-00016.jpeg:1_2_w,95,334,410,0,94,2,1,2,1,1,unidentified
