 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,tamangdugong_1mp4-00037.jpeg:2_2_l,247,1299,526.5,-25.733,246.441,9,1,2,1,1,unidentified
2,tamangdugong_1mp4-00037.jpeg:2_2_w,63,1331.5,542,-115.741,62.169,9,1,2,1,1,unidentified
