 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,tamangdugong_1mp4-00067.jpeg:4_3_l,150,867,527.5,-36.563,149.402,9,1,2,1,1,cafl,tamangdugong_1mp4-00067.jpeg:3_2_l
2,tamangdugong_1mp4-00067.jpeg:4_3_w,39,850.5,512,-127.476,37.802,9,1,2,1,1,calf,tamangdugong_1mp4-00067.jpeg:3_2_w
3,tamangdugong_1mp4-00067.jpeg:3_2_l,272,827,624.5,-29.404,270.897,9,1,2,1,1,female ,tamangdugong_1mp4-00067.jpeg:4_3_l
4,tamangdugong_1mp4-00067.jpeg:3_2_w,64,790.5,609.5,-119.407,63.135,9,1,2,1,1,female ,tamangdugong_1mp4-00067.jpeg:4_3_w
