 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,rebpentti1_1mp4-00123.jpeg:1_3_l,215,257.25,139.5,62.597,214.015,2,1,2,1,1,female ,rebpentti1_1mp4-00143.jpeg:2_3_l
2,rebpentti1_1mp4-00123.jpeg:1_3_w,60,242.75,163,-27.216,59.036,2,1,2,1,1,female ,rebpentti1_1mp4-00143.jpeg:2_3_w
