 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,rebpentti17mp4-00088.jpeg:1_5_l,339,876.5,343,16.131,338.321,2,1,2,1,1,calf,rebpentti17mp4-00088.jpeg:2_5_l
2,rebpentti17mp4-00088.jpeg:1_5_w,89,847,359,-72.801,87.932,2,1,2,1,1,calf,rebpentti17mp4-00088.jpeg:2_5_w
3,rebpentti17mp4-00088.jpeg:2_5_l,531,980.5,527,14.639,530.212,2,1,2,1,1,female ,rebpentti17mp4-00088.jpeg:1_5_l
4,rebpentti17mp4-00088.jpeg:2_5_w,135,923,564.5,-73.586,134.48,2,1,2,1,1,female ,rebpentti17mp4-00088.jpeg:1_5_w
