 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NicolasJob_1mp4-02217.jpeg:3_3_l,633,665.5,423.5,10.848,632.299,4,1,2,2,2,female
2,NicolasJob_1mp4-02217.jpeg:3_3_w,133,584.5,446,-79.967,132.019,4,1,2,2,2,female
