 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,NicolasJob_1mp4-00082.jpeg:1_2_l,466,1074,475.5,-84.817,464.901,4,1,2,2,1,unidentified
2,NicolasJob_1mp4-00082.jpeg:1_2_w,125,1057,409,4.611,124.403,4,1,2,2,1,unidentified
