 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,DugongandseagrassconservationIndonesia1_1mp4-00054.jpeg:3_3_l,153,1051.5,413.167,-63.66,151.756,9,2,2,1,1,unidentified
2,DugongandseagrassconservationIndonesia1_1mp4-00054.jpeg:3_3_w,43,1046,404.5,26.362,42.038,9,2,2,1,1,unidentified 
