 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,brookepykephotographymp4-00057.jpeg:1_4_l,329,362.25,745.75,4.64,327.574,2,1,1,1,1,female,brookepykephotographymp4-00051.jpeg:2_4_l
2,brookepykephotographymp4-00057.jpeg:1_4_w,81,315.25,743.125,-85.34,80.014,2,1,1,1,1,female,brookepykephotographymp4-00051.jpeg:2_4_w
