 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual,female_calf_couple
1,brookepykephotographymp4-00021.jpeg:1_1_l,352,361,676,7.853,351.295,2,1,1,1,1,female,brookepykephotographymp4-00026.jpeg:2_2_l
2,brookepykephotographymp4-00021.jpeg:1_1_w,92,323.5,665,-81.781,90.934,2,1,1,1,1,female,brookepykephotographymp4-00026.jpeg:2_2_w
