 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,WWFIndonesia_1mp4-00043.jpeg:1_5_l,236,977.875,442.5,58.021,234.604,4,1,2,1,1,unidentified 
2,WWFIndonesia_1mp4-00043.jpeg:1_5_w,51,959.75,468.5,-33.048,49.51,4,1,2,1,1,unidentified 
