 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,WWFIndonesia_1mp4-00047.jpeg:1_4_l,239,1059.5,313.5,60.524,237.777,4,1,2,1,1,unidentified 
2,WWFIndonesia_1mp4-00047.jpeg:1_4_w,45,1043,331.5,-31.185,44.418,4,1,2,1,1,unidentified 
