 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,DugongandseagrassconservationSriLanka_1mp4-00018.jpeg:2_4_l,286,916,403,-29.445,284.788,4,1,2,1,1,unidentified 
2,DugongandseagrassconservationSriLanka_1mp4-00018.jpeg:2_4_w,53,942.5,415,58.465,51.624,4,1,2,1,1,unidentified 
