 ,Label,Area,X,Y,Angle,Length,Resolution ,Contrast,Distortion,Partial ,Angle_quality,type_individual
1,DugongandseagrassconservationSriLanka_1mp4-00017.jpeg:2_3_l,270,873,378,-28.848,269.436,4,1,2,1,1,unidentified 
2,DugongandseagrassconservationSriLanka_1mp4-00017.jpeg:2_3_w,59,883,392,59.036,58.31,4,1,2,1,1,unidentified 
